movie_id,movie_name,run_time,run_time
2028,George Froeschel,,
2029,A story by Pressburger,,
2030,Paul Gallico,,
2031,Sidney Harmon,,
2032,Philip G. Epstein,,
2033,Buried Alive,,
2034,A story by Ross & Russell,,
2035,Frank Butler,,
2036,Double Indemnity in Three of a Kind,,
2037,Gas Light,,
2038,Ernie Pyle,,
2039,"The book Al Schmid, Marine by Roger Butterfield",,
2040,Robert E. Sherwood,,
2041,Still Life,,
2042,The short story,,
2043,A story by Amidei & Alberto Consiglio,,
2044,Anthony Abbot,,
2045,A story by David Shaw,,
2046,–,,
2047,Mary Jane Ward,,
2048,Luigi Bartolini,,
2049,Ring Lardner,,
2050,"The short story ""The Basement Room"" by Greene",,
2051,Elliott Arnold,,
2052,Harry Brown,,
2053,Charles Schnee,,
2054,Ludwig Carl Moyzisch,,
2055,John W. Cunningham,,
2056,A story by MacDougall,,
2057,Maurice Walsh,,
2058,Daniel Taradash,,
2059,Dalton Trumbo,,
2060,Cornell Woolrich,,
2061,Sabrina Fair,,
2062,Stephen Vincent Benét,,
2063,Paddy Chayefsky,,
2064,Howard Breslin,,
2065,Evan Hunter,,
2066,A story by Fuchs,,
2067,27 Wagons Full of Cotton,,
2068,Edna Ferber,,
2069,Pierre Boulle,,
2070,The teleplay,,60.0
2071,Alan Jay Lerner,,
2072,Edward S. Montgomery,,
2073,The plays,,
2074,Neil Paterson,,
2075,John D. Voelker,,
2076,Ben-Hur: A Tale of the Christ,,
2077,Fanfare of Love,,115.0
2078,Abby Mann,,
2079,The musical,,
2080,Horton Foote,,
2081,Dr. Theodore Isaac Rubin,,
2082,Seven Pillars of Wisdom,,
2083,John Osborne,,
2084,Leo Rosten,,
2085,"Horseman, Pass By",,
2086,The novel Les dimanches de Ville d'Avray by Bernard Eschassériaux,,
2087,Edward Anhalt,,
2088,Red Alert,,
2089,The novel series,,
2090,Robert Bolt,,
2091,The novel The Ballad of Cat Ballou by Roy Chanslor,,
2092,The play by Gardner,,
2093,A Mule for the Marquesa,,
2094,Nathaniel Benchley,,
2095,Stirling Silliphant,,
2096,The book,,
2097,James Goldman,,
2098,A Jest of God,,
2099,Waldo Salt,,
2100,Maxwell Anderson,,
2101,Vassilis Vassilikos,,
2102,Ring Lardner Jr.,,
2103,The play by Anderson,,
2104,The play by Bologna & Taylor,,
2105,Ernest Tidyman,,
2106,The novel by McMurtry,,
2107,The Emigrants,,
2108,Peter De Vries,,
2109,Darryl Ponicsan,,
2110,Addie Pray,,
2111,Peter Maas,,
2112,The play by Barry,,
2113,"Frankenstein; or, The Modern Prometheus",,
2114,The Luck of Barry Lyndon,,
2115,Giovanni Arpino,,
2116,William Goldman,,
2117,History of My Life,,
2118,"The Seven-Per-Cent Solution: Being a Reprint from the Reminiscences of John H. Watson, M.D.",,
2119,Gordon Thomas,,
2120,Alvin Sargent,,
2121,Avery Corman,,
2122,The Woman and the Puppet,,
2123,Harry Segall,,
2124,Heart of Darkness,,
2125,Patrick Cauvin,,
2126,"The book Crystal Lee, a Woman of Inheritance by Hank Leiferman",,
2127,Breaker Morant: A Play in Two Acts,,
2128,Loretta Lynn,,
2129,Frederick Treves,,
2130,Paul Brodeur,,
2131,Ernest Thompson,,
2132,The television series,,
2133,Robert Daley,,
2134,Barry Reed,,
2135,Victor and Victoria,,100.0
2136,Spofford,,
2137,Peter Shaffer,,
2138,Tarzan of the Apes,,
2139,Sydney Schanberg,,
2140,A Soldier's Play,,
2141,Kurt Luedtke,,
2142,Ruth Prawer Jhabvala,,
2143,The Body,,
2144,Diversion,,50.0
2145,The Short-Timers,,
2146,The novel Mitt liv som hund by Jönsson,,
2147,Christopher Hampton,,
2148,Harold Hayes,,
2149,Alfred Uhry,,
2150,Shoeless Joe,,
2151,Michael Blake,,
2152,Wiseguy: Life in a Mafia Family,,
2153,Alan Dershowitz,,
2154,Ted Tally,,
2155,Solomon Perel,,
2156,Fried Green Tomatoes at the Whistle Stop Cafe,,
2157,On the Trail of the Assassins,,
2158,The novel by Tolkin,,
2159,Steven Zaillian,,
2160,Gerry Conlon,,
2161,Eric Roth,,
2162,The Madness of George III,,
2163,Richard Russo,,
2164,Richard N. Goodwin,,
2165,Rita Hayworth and Shawshank Redemption,,
2166,Lost Moon: The Perilous Voyage of Apollo 13,,
2167,The Sheep-Pig,,
2168,Ardiente Paciencia,,
2169,"The Tragedy of Hamlet, Prince of Denmark",,
2170,Donnie Brasco: My Undercover Life in the Mafia,,
2171,American Hero,,
2172,Bill Condon,,
2173,Primary Colors: A Novel of Politics,,
2174,John Irving,,
2175,Marie Brenner,,
2176,Stephen Gaghan,,
2177,Odyssey,,
2178,Akiva Goldsman,,
2179,The graphic novel,,
2180,Killings,,
2181,The Fellowship of the Ring,,
2182,The picture book,,
2183,Ronald Harwood,,
2184,The Orchid Thief,,
2185,Philippa Boyens,,
2186,The comic books,,
2187,Seabiscuit: An American Legend,,
2188,Before Sunrise,,101.0
2189,Allan Knee,,
2190,F.X. Toole,,
2191,Alberto Granado,,
2192,Larry McMurtry,,
2193,Gerald Clarke,,
2194,Vengeance,,
2195,William Monahan,,
2196,Borat Sagdiyev,,
2197,Coen Brothers,,
2198,Alice Munro,,
2199,Oil!,,
2200,Simon Beaufoy,,
2201,Doubt: A Parable,,
2202,Geoffrey S. Fletcher,,
2203,The short film Alive in Joburg by Blomkamp,,
2204,Lynn Barber,,
2205,Malcolm Tucker,,
2206,Aaron Sorkin,,
2207,Between a Rock and a Hard Place,,
2208,Characters,,
2209,Daniel Woodrell,,
2210,Nat Faxon,,
2211,The Invention of Hugo Cabret,,
2212,Farragut North,,
2213,Moneyball: The Art of Winning an Unfair Game,,
2214,Chris Terrio,,
2215,The play Juicy and Delicious by Alibar,,
2216,Team of Rivals: The Political Genius of Abraham Lincoln,,
2217,John Ridley,,
2218,"A Captain's Duty: Somali Pirates, Navy SEALs, and Dangerous Days at Sea",,
2219,Martin Sixsmith,,
2220,Graham Moore,,
2221,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,,
2222,Jane Hawking,,
2223,The short film,,18.0
2224,Charles Randolph,,
2225,The Price of Salt,,
2226,Story of Your Life,,
2227,Hidden Figures: The American Dream and the Untold Story of the Black Women Who Helped Win the Space Race,,
2228,A Long Way Home,,
2229,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made",,
2230,Wolverine,,
2231,Molly Bloom,,
2232,Jack London,,94.0
2233,Lee Israel,,
2234,1954 film,,182.0
2235,Taika Waititi,,
2236,"I Heard You Paint Houses: Frank ""The Irishman"" Sheeran and Closing the Case on Jimmy Hoffa",,
2237,The character,,
2238,The play The Pope by McCarten,,
2239,Nomadland: Surviving America in the Twenty-First Century,,
2240,Sian Heder,,
2241,Sarah Polley,,
2242,Ikiru,,143.0
2243,Top Gun,,109.0
2244,characters,,
2245,American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer,,
2246,"Poor Things: Episodes from the Early Life of Archibald McCandless M.D., Scottish Public Health Officer",,
2247,Peter Straughan,,
2248,Elijah Wald,,
2249,The novel Écoute by Boris Razon & the opera libretto by Audiard,,
2250,The Nickel Boys,,
2251,The book The Sing Sing Follies by John H. Richardson & the play Breakin' the Mummy's Code by Brent Buell,,
2252,Aron Warner,,
2253,Jimmy Neutron: Boy Genius,,82.0
2254,"Monsters, Inc.",,92.0
2255,75th,,
2256,Ice Age,,81.0
2257,Lilo & Stitch,,85.0
2258,Spirit: Stallion of the Cimarron,,83.0
2259,Treasure Planet,,95.0
2260,76th,,
2261,Brother Bear,,85.0
2262,The Triplets of Belleville,,78.0
2263,77th,,
2264,Shark Tale,,90.0
2265,Shrek 2,,92.0
2266,78th,,
2267,Corpse Bride,,77.0
2268,Howl's Moving Castle,,119.0
2269,79th,,
2270,Cars,,117.0
2271,Monster House,,91.0
2272,80th,,
2273,Persepolis,,96.0
2274,Surf's Up,,85.0
2275,81st,,
2276,Bolt,,96.0
2277,Kung Fu Panda,,92.0
2278,82nd,,
2279,Coraline,,100.0
2280,Fantastic Mr. Fox,,87.0
2281,The Princess and the Frog,,97.0
2282,The Secret of Kells,,75.0
2283,Lee Unkrich,,
2284,How to Train Your Dragon,,98.0
2285,The Illusionist,,109.0
2286,84th,,
2287,A Cat in Paris,,65.0
2288,Chico and Rita,,94.0
2289,Kung Fu Panda 2,,90.0
2290,Puss in Boots,,90.0
2291,85th,,
2292,Frankenweenie,,87.0
2293,ParaNorman,,92.0
2294,The Pirates! Band of Misfits,,88.0
2295,Wreck-It Ralph,,101.0
2296,86th,,
2297,The Croods,,98.0
2298,Despicable Me 2,,98.0
2299,Ernest & Celestine,,80.0
2300,The Wind Rises,,126.0
2301,87th,,
2302,The Boxtrolls,,97.0
2303,How to Train Your Dragon 2,,102.0
2304,Song of the Sea,,94.0
2305,The Tale of the Princess Kaguya,,137.0
2306,88th,,
2307,Anomalisa,,90.0
2308,Boy and the World,,80.0
2309,Shaun the Sheep Movie,,85.0
2310,When Marnie Was There,,103.0
2311,89th,,
2312,Kubo and the Two Strings,,102.0
2313,Moana,,107.0
2314,My Life as a Zucchini,,65.0
2315,The Red Turtle,,80.0
2316,90th,,
2317,The Boss Baby,,97.0
2318,The Breadwinner,,94.0
2319,Ferdinand,,108.0
2320,Loving Vincent,,95.0
2321,91st,,
2322,Incredibles 2,,118.0
2323,Isle of Dogs,,101.0
2324,Mirai,,98.0
2325,Ralph Breaks the Internet,,112.0
2326,92nd,,
2327,How to Train Your Dragon: The Hidden World,,104.0
2328,I Lost My Body,,81.0
2329,Klaus,,97.0
2330,Missing Link,,94.0
2331,Pete Docter,,
2332,Onward,,102.0
2333,Over the Moon,,100.0
2334,A Shaun the Sheep Movie: Farmageddon,,87.0
2335,Wolfwalkers,,103.0
2336,94th,,
2337,Flee,,90.0
2338,Luca,,95.0
2339,The Mitchells vs. the Machines,,109.0
2340,Raya and the Last Dragon,,107.0
2341,95th,,
2342,Marcel the Shell with Shoes On,,90.0
2343,Puss in Boots: The Last Wish,,102.0
2344,The Sea Beast,,115.0
2345,Turning Red,,100.0
2346,96th,,
2347,Elemental,,101.0
2348,Nimona,,99.0
2349,Robot Dreams,,102.0
2350,Spider-Man: Across the Spider-Verse,,140.0
2351,97th,,
2352,Inside Out 2,,96.0
2353,Memoir of a Snail,,94.0
2354,Wallace & Gromit: Vengeance Most Fowl,,79.0
2355,The Wild Robot,,102.0
2356,Sciuscià,,
2357,Maurice Cloche,,
2358,Ladri di biciclette,,
2359,FrenchAu-delà des grillesItalianLe mura di Malapaga,,
2360,羅生門,,
2361,Jeux interdits,,
2362,地獄門,,
2363,宮本武蔵,,
2364,Helmut Käutner,,
2365,France,,
2366,Kon Ichikawa,,
2367,Denmark,,
2368,Le notti di Cabiria,,
2369,René Clair,,
2370,Mehboob Khan,,
2371,Arne Skouen,,
2372,Jacques Tati,,
2373,Franz Peter Wirth,,
2374,Spain,,
2375,Giuseppe De Santis,,
2376,Mario Monicelli,,
2377,Orfeu Negro,,
2378,Bernhard Wicki,,
2379,Fons Rademakers,,
2380,Jungfrukällan,,
2381,Italy,,
2382,Mexico,,
2383,France Štiglic,,
2384,Såsom i en spegel,,
2385,Bent Christensen,,
2386,Keisuke Kinoshita,,
2387,Ismael Rodríguez,,
2388,Les Dimanches de Ville d'Avray,,
2389,Nanni Loy,,
2390,Anselmo Duarte,,
2391,Vasilis Georgiadis,,
2392,Noboru Nakamura,,
2393,"Ieri, oggi, domani",,
2394,Bo Widerberg,,
2395,Ephraim Kishon,,
2396,Jacques Demy,,
2397,Obchod na korze,,
2398,Lars-Magnus Lindgren,,
2399,Masaki Kobayashi,,
2400,Un homme et une femme,,
2401,Jerzy Kawalerowicz,,
2402,Aleksandar Petrović,,
2403,Ostře sledované vlaky,,
2404,Francisco Rovira Beleta,,
2405,Война и мир,,
2406,Zoltán Fábri,,
2407,Sweden,,
2408,Veljko Bulajić,,
2409,Kirill Lavrov,,
2410,Éric Rohmer,,
2411,Indagine su un cittadino al di sopra di ogni sospetto,,
2412,Jacques Boigelot,,
2413,Il giardino dei Finzi-Contini,,
2414,Igor Talankin,,
2415,Le Charme discret de la bourgeoisie,,
2416,Stanislav Rostotsky,,
2417,Moshé Mizrahi,,
2418,Jaime de Armiñán,,
2419,La Nuit américaine,,
2420,Switzerland,,
2421,Paul Verhoeven,,
2422,Károly Makk,,
2423,Jerzy Hoffman,,
2424,Sergio Renán,,
2425,Дерсу Узала,,
2426,Miguel Littín,,
2427,Andrzej Wajda,,
2428,Kei Kumai,,
2429,Dino Risi,,
2430,[M],,
2431,Frank Beyer,,
2432,Jerzy Antczak,,
2433,La Vie devant soi,,
2434,Menahem Golan,,
2435,Ettore Scola,,
2436,Luis Buñuel,,
2437,Préparez vos mouchoirs,,
2438,Hans W. Geißendörfer,,
2439,Die Blechtrommel,,
2440,Carlos Saura,,
2441,Claude Sautet,,
2442,Franco Brusati,,
2443,Москва слезам не верит,,
2444,István Szabó,,
2445,Markus Imhoof,,
2446,Kōhei Oguri,,
2447,Francesco Rosi,,
2448,Volver a empezar,,
2449,Bertrand Tavernier,,
2450,Yuli Raizman,,
2451,Fanny och Alexander,,
2452,Diane Kurys,,
2453,Imre Gyöngyössy,,
2454,Algeria,,
2455,La Diagonale du fou,,
2456,Uri Barbash,,
2457,Argentina,,
2458,José Luis Garci,,
2459,Pyotr Todorovsky,,
2460,La historia oficial,,
2461,Agnieszka Holland,,
2462,Coline Serreau,,
2463,Emir Kusturica,,
2464,De aanslag,,
2465,Wolfgang Glück,,
2466,Jean-Jacques Beineix,,
2467,Denys Arcand,,
2468,Jiří Menzel,,
2469,Babettes gæstebud,,
2470,Nils Gaup,,
2471,Pelle Erobreren,,
2472,Hungary,,
2473,Gérard Corbiau,,
2474,Mira Nair,,
2475,Nuovo cinema Paradiso,,
2476,Kaspar Rostrup,,
2477,Jacobo Morales,,
2478,Reise der Hoffnung,,
2479,Zhang Yimou,,
2480,Michael Verhoeven,,
2481,Gianni Amelio,,
2482,Gabriele Salvatores,,
2483,Friðrik Þór Friðriksson,,
2484,Jan Svěrák,,
2485,Sven Nykvist,,
2486,Régis Wargnier,,
2487,Nikita Mikhalkov,,
2488,Belgium,,
2489,Adolfo Aristarain,,
2490,Germany,,
2491,Fernando Trueba,,
2492,Chen Kaige,,
2493,United Kingdom,,
2494,Trần Anh Hùng,,
2495,Утомлённые солнцем,,
2496,Milcho Manchevski,,
2497,Tomás Gutiérrez Alea,,
2498,Antonia,,
2499,Rachid Bouchareb,,
2500,Giuseppe Tornatore,,
2501,Kolja,,
2502,Nana Jorjadze,,
2503,Berit Nesheim,,
2504,Sergei Bodrov,,
2505,Karakter,,
2506,Caroline Link,,
2507,Bruno Barreto,,
2508,Montxo Armendáriz,,
2509,Pavel Chukhray,,
2510,La vita è bella,,
2511,Walter Salles,,
2512,Majid Majidi,,
2513,Todo sobre mi madre,,
2514,Éric Valli,,
2515,Paul Morrison,,
2516,Colin Nutley,,
2517,臥虎藏龍,,
2518,Jan Hřebejk,,
2519,Dominique Deruddere,,
2520,Agnès Jaoui,,
2521,Ničija zemlja,,
2522,Jean-Pierre Jeunet,,
2523,Norway,,
2524,Ashutosh Gowariker,,
2525,Juan José Campanella,,
2526,Nirgendwo in Afrika,,
2527,Carlos Carrera,,
2528,Aki Kaurismäki,,
2529,Netherlands,,
2530,Les Invasions barbares,,
2531,Mikael Håfström,,
2532,Yoji Yamada,,
2533,Ben Sombogaart,,
2534,Czech Republic,,
2535,Mar adentro,,
2536,Kay Pollak,,
2537,Christophe Barratier,,
2538,Oliver Hirschbiegel,,
2539,South Africa,,
2540,Gavin Hood,,
2541,Cristina Comencini,,
2542,Hany Abu-Assad,,
2543,Marc Rothemund,,
2544,Das Leben der Anderen,,
2545,Susanne Bier,,
2546,Deepa Mehta,,
2547,Die Fälscher,,
2548,Joseph Cedar,,
2549,Poland,,
2550,Russia,,
2551,おくりびと,,
2552,Uli Edel,,
2553,Laurent Cantet,,
2554,Austria,,
2555,Ari Folman,,
2556,El secreto de sus ojos,,
2557,Scandar Copti,,
2558,Claudia Llosa,,
2559,Hævnen,,
2560,Canada,,
2561,جدایی نادر از سیمین,,
2562,Michaël R. Roskam,,
2563,Chile,,
2564,Nikolaj Arcel,,
2565,Kim Nguyen,,
2566,La grande bellezza,,
2567,Rithy Panh,,
2568,Andrey Zvyagintsev,,
2569,Zaza Urushadze,,
2570,Mauritania,,
2571,Damián Szifron,,
2572,Saul fia,,
2573,Ciro Guerra,,
2574,Naji Abu Nowar,,
2575,Tobias Lindholm,,
2576,فروشنده,,
2577,Martin Zandvliet,,
2578,Hannes Holm,,
2579,Australia,,165.0
2580,Una mujer fantástica,,
2581,Ziad Doueiri,,
2582,Ildikó Enyedi,,
2583,Nadine Labaki,,
2584,Florian Henckel von Donnersmarck,,
2585,Hirokazu Kore-eda,,
2586,기생충,,
2587,Jan Komasa,,
2588,Tamara Kotevska,,
2589,Druk,,
2590,Derek Tsang,,
2591,Alexander Nanau,,
2592,Kaouther Ben Hania,,
2593,Bosnia and Herzegovina,,
2594,ドライブ・マイ・カー,,
2595,Jonas Poher Rasmussen,,
2596,Paolo Sorrentino,,
2597,Pawo Choyning Dorji,,
2598,Joachim Trier,,
2599,Im Westen nichts Neues,,
2600,Jerzy Skolimowski,,
2601,Colm Bairéad,,
2602,Japan,,
2603,J.A. Bayona,,
2604,İlker Çatak,,
2605,Ainda Estou Aqui,,
2606,Gints Zilbalodis,,
2607,Magnus von Horn,,
2608,Mohammad Rasoulof,,
2609,Kokoda Front Line!,,9.0
2610,Moscow Strikes Back,,55.0
2611,Prelude to War,,52.0
2612,"Africa, Prelude to Victory",,22.0
2613,Combat Report,,
2614,Conquer by the Clock,,
2615,The Grain That Built a Hemisphere,,11.0
2616,"Henry Browne, Farmer",,9.0
2617,High Over the Borders,,
2618,High Stakes in the East,,
2619,Inside Fighting China,,22.0
2620,It's Everybody's War,,18.0
2621,Listen to Britain,,19.0
2622,Little Belgium,,
2623,Little Isles of Freedom,,
2624,Mr. Blabbermouth,,
2625,Mr. Gardenia Jones,,
2626,The New Spirit,,7.0
2627,The Price of Victory,,14.0
2628,A Ship Is Born,,22.0
2629,Twenty-One Miles,,
2630,We Refuse to Die,,
2631,The White Eagle,,
2632,Winning Your Wings,,18.0
2633,Desert Victory,,60.0
2634,Baptism of Fire,,
2635,The Battle of Russia,,83.0
2636,Report from the Aleutians,,47.0
2637,War Department Report,,47.0
2638,The Fighting Lady,,61.0
2639,Resisting Enemy Interrogation,,70.0
2640,The True Glory,,87.0
2641,The Last Bomb,,35.0
2642,Design for Death,,48.0
2643,Journey into Medicine,,40.0
2644,The World Is Rich,,46.0
2645,The Secret Land,,71.0
2646,Daybreak in Udi,,47.0
2647,Kenji Comes Home,,
2648,Robert Snyder,,
2649,With These Hands,,52.0
2650,Kon-Tiki,,77.0
2651,I Was a Communist for the F.B.I.,,83.0
2652,The Sea Around Us,,62.0
2653,The Hoaxters,,36.0
2654,Navajo,,70.0
2655,The Living Desert,,69.0
2656,The Conquest of Everest,,78.0
2657,A Queen Is Crowned,,79.0
2658,The Vanishing Prairie,,60.0
2659,The Stratford Adventure,,17.0
2660,Helen Keller in Her Story,,55.0
2661,Heartbreak Ridge,,130.0
2662,The Silent World,,86.0
2663,The Naked Eye,,
2664,Where Mountains Float,,49.0
2665,Albert Schweitzer,,85.0
2666,On the Bowery,,65.0
2667,Torero!,,75.0
2668,White Wilderness,,72.0
2669,Antarctic Crossing,,47.0
2670,The Hidden World,,
2671,Psychiatric Nursing,,34.0
2672,Serengeti Shall Not Die,,85.0
2673,The Race for Space,,55.0
2674,Larry Lansburgh,,
2675,Rebel in Paradise,,40.0
2676,Le Ciel et la Boue (Sky Above and Mud Beneath),,92.0
2677,La Grande Olimpiade (Olympic Games 1960),,142.0
2678,Black Fox,,89.0
2679,Alvorada (Brazil's Changing Face),,77.0
2680,Robert Frost: A Lover's Quarrel with the World,,41.0
2681,Le Maillon et la Chaine (The Link and the Chain),,80.0
2682,The Yanks Are Coming,,
2683,Jacques-Yves Cousteau's World without Sun,,93.0
2684,The Finest Hours,,116.0
2685,Four Days in November,,122.0
2686,The Human Dutch,,90.0
2687,"Over There, 1914–18",,90.0
2688,The Eleanor Roosevelt Story,,90.0
2689,The Battle of the Bulge... The Brave Rifles,,52.0
2690,The Forth Road Bridge,,55.0
2691,Let My People Go,,60.0
2692,To Die in Madrid,,85.0
2693,The War Game,,47.0
2694,The Face of a Genius,,
2695,Helicopter Canada,,50.0
2696,The Really Big Family,,
2697,Le Volcan Interdit (The Forbidden Volcano),,80.0
2698,The Anderson Platoon,,60.0
2699,Festival,,97.0
2700,Harvest,,
2701,A King's Story,,102.0
2702,A Time for Burning,,56.0
2703,Journey into Self,,47.0
2704,A Few Notes on Our Food Problem,,
2705,The Legendary Champions,,77.0
2706,Other Voices,,100.0
2707,Arthur Rubinstein – The Love of Life,,89.0
2708,Before the Mountain Was Moved,,60.0
2709,In the Year of the Pig,,104.0
2710,The Olympics in Mexico,,240.0
2711,The Wolf Men,,
2712,Bob Maurice,,
2713,Chariots of the Gods,,92.0
2714,Jack Johnson,,90.0
2715,King: A Filmed Record... Montgomery to Memphis,,185.0
2716,Say Goodbye,,52.0
2717,The Hellstrom Chronicle,,90.0
2718,Alaska Wilderness Lake,,
2719,On Any Sunday,,96.0
2720,The RA Expeditions,,106.0
2721,The Sorrow and the Pity,,251.0
2722,Marjoe,,88.0
2723,Ape and Super-Ape,,104.0
2724,Malcolm X,,91.0
2725,Manson,,83.0
2726,The Silent Revolution,,44.0
2727,The Great American Cowboy,,89.0
2728,Always a New Beginning,,90.0
2729,Battle of Berlin,,
2730,Journey to the Outer Limits,,52.0
2731,Walls of Fire,,
2732,Hearts and Minds,,112.0
2733,Antonia: A Portrait of the Woman,,58.0
2734,The Challenge... A Tribute to Modern Art,,104.0
2735,The 81st Blow,,115.0
2736,The Wild and the Brave,,102.0
2737,The Man Who Skied Down Everest,,84.0
2738,The California Reich,,55.0
2739,Fighting for Our Lives,,59.0
2740,The Incredible Machine,,59.0
2741,The Other Half of the Sky: A China Memoir,,74.0
2742,"Harlan County, U.S.A.",,103.0
2743,Hollywood on Trial,,105.0
2744,Off the Edge,,77.0
2745,People of the Wind,,110.0
2746,Volcano: An Inquiry into the Life and Death of Malcolm Lowry,,100.0
2747,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,,72.0
2748,The Children of Theatre Street,,90.0
2749,High Grass Circus,,57.0
2750,Homage to Chagall: The Colours of Love,,88.0
2751,Union Maids,,50.0
2752,Scared Straight!,,52.0
2753,The Lovers' Wind,,71.0
2754,Mysterious Castles of Clay,,
2755,Raoni,,84.0
2756,With Babies and Banners: Story of the Women's Emergency Brigade,,45.0
2757,Best Boy,,110.0
2758,Generation on the Wind,,
2759,Going the Distance,,89.0
2760,The Killing Ground,,50.0
2761,The War at Home,,100.0
2762,Murray Lerner,,
2763,Agee,,98.0
2764,The Day After Trinity,,88.0
2765,Front Line,,4.0
2766,The Yellow Star: The Persecution of the Jews in Europe 1933-45,,89.0
2767,Genocide,,90.0
2768,Against Wind and Tide: A Cuban Odyssey,,60.0
2769,Brooklyn Bridge,,58.0
2770,Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott,,60.0
2771,El Salvador: Another Vietnam,,53.0
2772,Just Another Missing Kid,,90.0
2773,After the Axe,,
2774,Ben's Mill,,59.0
2775,In Our Water,,60.0
2776,A Portrait of Giselle,,
2777,He Makes Me Feel Like Dancin',,60.0
2778,Children of Darkness,,57.0
2779,First Contact,,58.0
2780,The Profession of Arms,,57.0
2781,Seeing Red,,100.0
2782,The Times of Harvey Milk,,90.0
2783,High Schools,,28.0
2784,In the Name of the People,,73.0
2785,Marlene,,94.0
2786,Streetwise,,91.0
2787,Broken Rainbow,,70.0
2788,Las Madres: The Mothers of Plaza de Mayo,,64.0
2789,Soldiers in Hiding,,53.0
2790,The Statue of Liberty,,60.0
2791,Unfinished Business,,60.0
2792,Artie Shaw: Time Is All You've Got,,115.0
2793,Down and Out in America,,57.0
2794,Chile: Hasta Cuando?,,57.0
2795,Isaac in America: A Journey with Isaac Bashevis Singer,,58.0
2796,Witness to Apartheid,,58.0
2797,The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,,56.0
2798,Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965,,60.0
2799,Hellfire: A Journey from Hiroshima,,58.0
2800,Radio Bikini,,56.0
2801,A Stitch for Time,,
2802,Hôtel Terminus: The Life and Times of Klaus Barbie,,267.0
2803,The Cry of Reason – Beyers Naudé: An Afrikaner Speaks Out,,58.0
2804,Let's Get Lost,,120.0
2805,Promises to Keep,,
2806,Who Killed Vincent Chin?,,87.0
2807,Common Threads: Stories from the Quilt,,79.0
2808,Adam Clayton Powell,,54.0
2809,Crack USA: County Under Siege,,42.0
2810,For All Mankind,,80.0
2811,Super Chief: The Life and Legacy of Earl Warren,,88.0
2812,Barbara Kopple,,
2813,Berkeley in the Sixties,,118.0
2814,Building Bombs,,54.0
2815,Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,,60.0
2816,Waldo Salt: A Screenwriter's Journey,,
2817,In the Shadow of the Stars,,93.0
2818,Death on the Job,,
2819,Doing Time: Life Inside the Big House,,60.0
2820,The Restless Conscience: Resistance to Hitler Within Germany 1933-1945,,113.0
2821,Wild by Law,,
2822,The Panama Deception,,91.0
2823,Changing Our Minds: The Story of Dr. Evelyn Hooker,,77.0
2824,Fires of Kuwait,,36.0
2825,Liberators: Fighting on Two Fronts in World War II,,90.0
2826,Music for the Movies: Bernard Herrmann,,
2827,I Am a Promise: The Children of Stanton Elementary School,,88.0
2828,The Broadcast Tapes of Dr. Peter,,45.0
2829,Children of Fate,,85.0
2830,For Better or For Worse,,57.0
2831,The War Room,,96.0
2832,Maya Lin: A Strong Clear Vision,,105.0
2833,Complaints of a Dutiful Daughter,,44.0
2834,D-Day Remembered,,54.0
2835,Freedom on My Mind,,105.0
2836,A Great Day in Harlem,,60.0
2837,Anne Frank Remembered,,117.0
2838,The Battle Over Citizen Kane,,113.0
2839,Small Wonders,,77.0
2840,Hank Aaron: Chasing the Dream,,120.0
2841,Troublesome Creek: A Midwestern,,88.0
2842,When We Were Kings,,89.0
2843,The Line King: The Al Hirschfeld Story,,86.0
2844,Mandela,,118.0
2845,Suzanne Farrell: Elusive Muse,,90.0
2846,Tell the Truth and Run: George Seldes and the American Press,,111.0
2847,The Long Way Home,,120.0
2848,4 Little Girls,,102.0
2849,Ayn Rand: A Sense of Life,,145.0
2850,Colors Straight Up,,
2851,Waco: The Rules of Engagement,,136.0
2852,The Last Days,,87.0
2853,Dancemaker,,98.0
2854,"The Farm: Angola, USA",,88.0
2855,Lenny Bruce: Swear to Tell the Truth,,100.0
2856,Regret to Inform,,72.0
2857,One Day in September,,94.0
2858,Buena Vista Social Club,,105.0
2859,Genghis Blues,,88.0
2860,On the Ropes,,94.0
2861,Speaking in Strings,,73.0
2862,Into the Arms of Strangers: Stories of the Kindertransport,,122.0
2863,Legacy,,90.0
2864,Long Night's Journey into Day,,94.0
2865,Scottsboro: An American Tragedy,,84.0
2866,Sound and Fury,,80.0
2867,Murder on a Sunday Morning,,111.0
2868,Children Underground,,104.0
2869,LaLee's Kin: The Legacy of Cotton,,89.0
2870,Promises,,106.0
2871,War Photographer,,96.0
2872,Bowling for Columbine,,120.0
2873,Daughter from Danang,,83.0
2874,Prisoner of Paradise,,96.0
2875,Winged Migration,,97.0
2876,The Fog of War,,107.0
2877,Balseros,,
2878,Capturing the Friedmans,,107.0
2879,My Architect,,110.0
2880,The Weather Underground,,95.0
2881,Born into Brothels,,85.0
