movie_id,person_id,position_id
3671,8588,10
3671,7377,10
3671,8589,10
3671,8590,10
3671,8527,10
3671,2763,10
3671,8591,10
3671,5566,10
3671,8592,11
3671,7310,11
3671,7482,11
3139,8593,11
3139,7377,11
3139,410,11
3140,8594,11
3140,8595,11
3140,8596,11
3144,8597,11
3144,8598,11
3144,461,11
3145,8599,11
3145,8600,11
3145,8601,11
3147,8602,11
3147,7393,11
3147,8603,11
3149,8604,11
3149,8605,11
3149,8547,11
3672,7151,1
3672,168,6
3672,7373,7
3672,528,8
3672,3286,9
3672,637,10
3672,8606,11
3672,8509,11
3672,8502,11
3150,8607,11
3150,7136,11
3150,8596,11
28,8608,11
28,838,11
139,8609,11
139,7310,11
139,7482,11
3169,8610,11
3169,3175,11
3169,3174,11
140,8611,11
3170,8612,11
3170,8613,11
3170,7327,11
3170,4547,11
3170,8495,11
3673,7239,1
3673,7308,6
3673,8614,7
3673,7303,8
3673,7191,9
3673,7445,10
3673,7192,10
3673,8615,11
3673,8605,11
3673,8547,11
3674,301,1
3674,3181,6
3674,3182,6
3674,404,7
3674,8465,7
3674,385,8
3674,250,9
3674,7136,10
3674,810,10
3674,646,10
3674,8616,11
3674,7136,11
3674,810,11
3160,8617,11
3160,580,11
3160,3183,11
3675,3170,1
3675,8618,1
3675,3200,1
3675,617,6
3675,7174,7
3675,610,7
3675,3173,8
3675,529,9
3675,619,10
3675,173,10
3675,371,10
3675,8619,11
3675,619,11
3675,8596,11
3676,3287,1
3676,8620,6
3676,3366,7
3676,661,8
3676,8518,9
3676,359,10
3676,8621,11
3676,298,11
3676,8570,11
3677,471,1
3677,7419,6
3677,4544,7
3677,4545,7
3677,7361,8
3677,2373,9
3677,5669,10
3677,7420,10
3677,8622,11
3677,7420,11
3176,8623,11
3176,7310,11
3176,7482,11
3177,8624,11
3177,8625,11
3177,8626,11
3177,8627,11
3178,8628,11
3178,3383,11
3178,7114,11
3185,8629,11
3185,243,11
3185,810,11
3183,8630,11
3183,406,11
3678,7486,1
3678,527,6
3678,7349,7
3678,8631,7
3678,8632,7
3678,1131,8
3678,172,9
3678,8633,11
3678,8634,11
3678,8635,11
3184,8636,11
3184,7327,11
3184,4547,11
3679,347,1
3679,9,6
3679,8637,7
3679,7484,7
3679,317,8
3679,236,9
3679,207,10
3679,637,10
3679,8638,10
3679,616,10
3679,8639,11
3679,8509,11
3679,4547,11
3679,8502,11
3194,8640,11
3194,298,11
3194,8641,11
3680,7480,1
3680,743,6
3680,860,7
3680,861,7
3680,3204,8
3680,8642,9
3680,721,10
3680,8643,11
3680,8600,11
3680,3348,11
3680,8601,11
3190,8644,11
3190,8645,11
3190,8502,11
3681,3209,1
3681,723,6
3681,611,7
3681,852,8
3681,624,9
3681,646,10
3681,8646,11
3681,3185,11
3682,3170,1
3682,7235,6
3682,8647,7
3682,8648,7
3682,8649,7
3682,3173,8
3682,310,9
3682,754,9
3682,432,10
3682,8650,11
3682,3283,11
3682,7114,11
3683,7088,1
3683,8651,6
3683,8652,7
3683,7535,7
3683,385,8
3683,624,9
3683,580,10
3683,8653,11
3683,8627,11
3683,8626,11
3684,8654,1
3684,8655,6
3684,8656,7
3684,8657,7
3684,2253,8
3684,8658,9
3684,7192,10
3684,7136,10
3684,8659,11
3684,7136,11
3684,7114,11
3199,8660,11
3199,7310,11
3199,7482,11
3685,158,1
3685,877,1
3685,158,6
3685,223,7
3685,528,8
3685,653,9
3685,207,10
3685,8661,11
3685,575,11
3685,7114,11
3686,8662,1
3686,8663,6
3686,8664,10
3686,8665,11
3686,8666,11
3686,8667,11
3687,8668,1
3687,806,6
3687,807,7
3687,8669,7
3687,8670,7
3687,7509,8
3687,364,9
3687,3185,10
3687,8671,11
3687,3185,11
3688,435,1
3688,7524,6
3688,4550,7
3688,819,8
3688,817,9
3688,637,10
3688,8672,11
3688,8673,11
3688,207,11
3688,8502,11
3689,3170,1
3689,7235,6
3689,3320,7
3689,8674,7
3689,3173,8
3689,8675,9
3689,7310,10
3689,8676,11
3689,7310,11
3689,7482,11
3690,849,1
3690,203,6
3690,620,7
3690,621,7
3690,414,8
3690,148,9
3690,580,10
3690,8677,11
3690,580,11
3690,7162,11
3691,8678,1
3691,7158,1
3691,5548,6
3691,7025,6
3691,7379,7
3691,5663,8
3691,778,9
3691,7028,10
3691,8679,11
3691,8680,11
3691,7026,11
3692,8681,11
3692,8682,11
3210,8683,11
3210,7651,11
3210,8684,11
3210,7652,11
3693,8685,1
3693,8686,6
3693,8687,7
3693,7303,8
3693,7222,9
3693,8688,10
3693,8689,11
3693,8690,11
3693,8691,11
3694,186,1
3694,436,6
3694,8692,7
3694,3347,7
3694,521,8
3694,8693,9
3694,8694,10
3694,747,10
3694,8695,11
3694,8696,11
3694,7482,11
3695,435,1
3695,638,6
3695,183,7
3695,548,8
3695,3423,9
3695,637,10
3695,8697,11
3695,8645,11
3695,8502,11
3696,8,1
3696,8,6
3696,7371,7
3696,8698,7
3696,517,7
3696,385,8
3696,297,9
3696,3321,10
3696,8699,11
3696,8634,11
3696,810,11
3697,240,1
3697,9,6
3697,8442,7
3697,8700,7
3697,3187,7
3697,879,8
3697,346,9
3697,8701,11
3697,7492,11
3697,8680,11
3698,186,1
3698,436,6
3698,8702,7
3698,3222,7
3698,521,8
3698,7121,9
3698,7482,10
3698,8694,10
3698,8703,11
3698,8696,11
3698,7482,11
3699,805,1
3699,743,6
3699,744,7
3699,3204,8
3699,659,9
3699,7704,10
3699,8704,11
3699,7704,11
3699,744,11
3700,8705,1
3700,436,6
3700,8706,7
3700,3204,8
3700,876,9
3700,8707,10
3700,3189,10
3700,8708,11
3700,8709,11
3700,4547,11
3700,8710,11
174,8711,11
174,464,11
174,7162,11
3701,277,1
3701,436,6
3701,7611,7
3701,875,7
3701,3204,8
3701,564,9
3701,747,10
3701,8712,11
3701,8696,11
3701,7482,11
3222,8713,11
3222,3185,11
3702,7405,1
3702,8714,6
3702,474,7
3702,578,8
3702,385,8
3702,297,9
3702,666,10
3702,8715,11
3702,243,11
3702,7114,11
3703,7535,1
3703,8716,7
3703,6999,8
3703,7022,9
3703,8717,10
3703,8718,11
3703,8635,11
3231,8719,11
3231,820,11
3231,8603,11
3704,186,1
3704,3171,6
3704,8720,7
3704,8652,7
3704,8465,7
3704,444,8
3704,3305,9
3704,3321,10
3704,8721,11
3704,243,11
3704,8635,11
3705,8722,1
3705,662,6
3705,7520,7
3705,574,8
3705,7364,9
3705,8723,11
3705,8724,11
3705,7162,11
3706,877,1
3706,877,6
3706,7190,7
3706,8725,8
3706,2865,9
3706,3328,10
3706,8726,11
3706,3328,11
3706,3306,11
3707,8705,1
3707,436,6
3707,807,7
3707,3204,8
3707,564,9
3707,8694,10
3707,858,10
3707,8727,11
3707,8696,11
3707,7114,11
187,8728,11
187,7310,11
187,7482,11
3233,8729,11
3233,464,11
3233,7162,11
72,8730,11
72,7136,11
72,746,11
3708,7535,1
3708,7407,6
3708,7235,7
3708,661,8
3708,7067,9
3708,604,10
3708,8731,10
3708,8732,11
3708,8733,11
3708,8731,11
3709,366,1
3709,646,6
3709,3157,7
3709,3220,7
3709,3219,7
3709,612,8
3709,796,9
3709,8734,10
3709,3321,10
3709,8735,10
3709,8736,11
3709,406,11
189,8737,11
189,820,11
189,8603,11
3240,8738,11
3240,810,11
3242,8739,11
3242,8696,11
3242,7482,11
3710,7480,1
3710,416,6
3710,620,7
3710,719,8
3710,720,9
3710,3369,10
3710,8740,11
3710,3175,11
3711,5641,1
3711,5641,6
3711,5641,7
3711,7509,8
3711,8741,9
3711,757,10
3711,8742,10
3711,8743,10
3711,8743,11
3711,757,11
3711,8742,11
3712,545,1
3712,545,6
3712,850,7
3712,3380,8
3712,3381,9
3712,571,10
3712,8744,11
3712,8627,11
3712,8626,11
194,8745,11
194,464,11
194,8603,11
3248,8746,11
3248,7250,11
1719,8747,11
1719,3276,11
1719,3335,11
3713,7353,1
3713,8748,6
3713,8749,7
3713,3300,8
3713,2373,9
3713,2763,10
3713,8750,11
3713,580,11
3713,4547,11
3713,7482,11
3714,7215,1
3714,8751,6
3714,8752,8
3714,3305,9
3714,7192,10
3714,8753,11
3714,3175,11
3714,7482,11
3250,8754,11
3250,243,11
3250,410,11
3250,398,11
3715,3236,1
3715,664,6
3715,8755,7
3715,7558,7
3715,8756,8
3715,8675,9
3715,820,10
3715,207,10
3715,8757,11
3715,820,11
3715,8603,11
3716,3350,1
3716,2863,6
3716,3355,8
3716,3423,9
3716,8627,10
3716,8626,10
3716,2763,10
3716,8758,11
3716,8627,11
3716,8626,11
3717,222,1
3717,217,6
3717,3455,7
3717,444,8
3717,250,9
3717,464,10
3717,8759,11
3717,464,11
3717,7162,11
203,8760,11
203,857,11
203,744,11
3718,701,1
3718,7483,6
3718,336,7
3718,335,7
3718,8761,7
3718,879,8
3718,7230,9
3718,207,10
3718,8762,11
3718,820,11
3718,8603,11
1727,8763,11
1727,8627,11
1727,8626,11
3719,582,1
3719,3309,6
3719,8764,7
3719,3311,8
3719,488,9
3719,173,10
3719,8765,11
3719,8766,11
3719,8767,11
3720,732,1
3720,723,6
3720,811,7
3720,7463,7
3720,657,8
3720,291,9
3720,841,10
3720,8768,11
3720,8769,11
3720,3175,11
3720,7482,11
3721,8,1
3721,8,6
3721,3455,7
3721,674,8
3721,291,9
3721,7562,10
3721,8770,11
3721,3175,11
3721,7482,11
3722,701,1
3722,662,6
3722,7653,7
3722,8771,7
3722,694,8
3722,614,9
3722,207,10
3722,8772,11
3722,207,11
3263,8773,11
3263,3306,11
3723,296,1
3723,7577,6
3723,7578,6
3723,878,7
3723,147,8
3723,714,9
3723,7652,10
3723,173,10
3723,8774,11
3723,7652,11
3723,7651,11
3724,608,1
3724,8775,6
3724,8776,7
3724,8777,8
3724,778,9
3724,3205,9
3724,464,10
3724,8778,11
3724,464,11
3724,7162,11
3725,1175,11
3269,8779,11
3269,464,11
3269,8603,11
1736,8780,11
1736,810,11
3726,3382,1
3726,518,6
3726,8781,7
3726,8782,7
3726,548,8
3726,831,9
3726,3302,10
3726,8783,11
3726,3175,11
3726,7482,11
3275,8784,11
3275,858,11
3275,5858,11
3276,8785,11
3276,3302,11
3276,810,11
3727,5625,1
3727,8786,6
3727,8787,6
3727,724,7
3727,5625,7
3727,7606,8
3727,564,9
3727,3302,10
3727,8788,11
3727,7651,11
3277,8789,11
3277,8790,11
3277,650,11
3277,8603,11
3728,8,1
3728,8,6
3728,7557,7
3728,7559,8
3728,3368,9
3728,7192,10
3728,8791,11
3728,3175,11
3728,7482,11
3729,8792,1
3729,8793,6
3729,8794,7
3729,8795,7
3729,553,7
3729,8796,8
3729,8797,9
3729,464,10
3729,8798,11
3729,464,11
3729,7162,11
3730,3382,1
3730,8799,6
3730,8800,7
3730,8801,8
3730,7703,9
3730,3302,10
3730,8802,11
3730,3302,11
3730,810,11
41,8803,11
41,428,11
41,8603,11
3731,284,1
3731,8804,6
3731,833,7
3731,812,8
3731,786,8
3731,653,9
3731,457,9
3731,571,10
3731,8805,11
3731,820,11
3732,570,1
3732,7665,6
3732,656,7
3732,2864,8
3732,714,9
3732,858,10
3732,8806,11
3732,858,11
3732,5858,11
3733,402,1
3733,755,6
3733,8807,7
3733,8808,7
3733,344,7
3733,686,8
3733,3279,9
3733,841,10
3733,8809,11
3733,841,11
3733,7651,11
3734,3209,1
3734,3320,6
3734,3320,7
3734,8810,7
3734,7559,8
3734,796,9
3734,3321,10
3734,8811,11
3734,3175,11
3734,7482,11
3295,8812,11
3295,464,11
3295,8603,11
3735,805,1
3735,805,6
3735,3456,7
3735,8813,8
3735,250,9
3735,3302,10
3735,810,10
3735,8814,11
3735,3302,11
3735,810,11
3297,8815,11
3297,8816,11
3297,8817,11
3297,870,11
3297,7651,11
3736,8818,1
3736,8819,1
3736,8820,6
3736,8821,7
3736,8818,8
3736,8822,9
3736,8823,10
3736,8824,10
3736,8825,11
3736,8824,11
3736,8823,11
3736,8826,11
3303,8827,11
3303,7631,11
3737,814,1
3737,8799,6
3737,8828,7
3737,3311,8
3737,855,9
3737,3302,10
3737,8829,11
3737,3302,11
3737,8627,11
3737,8626,11
3306,8830,11
3306,3424,11
3306,7651,11
3309,8831,11
3309,3175,11
3309,7482,11
3738,402,1
3738,7804,6
3738,850,7
3738,612,8
3738,3279,9
3738,7192,10
3738,8832,11
3739,732,1
3739,8833,6
3739,752,7
3739,553,7
3739,851,8
3739,813,9
3739,8834,10
3739,8835,11
3739,8834,11
3739,8603,11
3316,8836,11
3316,7652,11
3316,7651,11
3740,3382,1
3740,3744,7
3740,652,8
3740,855,9
3740,3302,10
3740,3704,10
3740,8837,11
3740,3302,11
3740,810,11
1758,8838,11
1758,3501,11
1758,3497,11
1758,8839,11
3741,3296,1
3741,755,6
3741,1206,7
3741,3514,8
3741,8840,9
3741,3768,10
3741,8841,11
3741,3768,11
3741,8842,11
3319,8843,11
3319,964,11
3319,8844,11
3742,7872,1
3742,7872,6
3742,4644,7
3742,627,8
3742,3344,9
3742,8845,10
3742,8846,11
3742,3768,11
3742,8842,11
3743,8847,1
3743,8848,6
3743,8849,6
3743,8771,7
3743,8850,8
3743,869,9
3743,8834,10
3743,8851,11
3743,8834,11
3743,8603,11
3744,8852,1
3744,8853,6
3744,8854,7
3744,8855,7
3744,7691,8
3744,3547,9
3744,8856,10
3744,8857,11
3744,8858,11
3744,8859,11
3321,8860,11
3321,841,11
3321,7651,11
3331,8861,11
3331,7685,11
3745,8862,1
3745,8863,6
3745,8864,7
3745,8865,8
3745,796,9
3745,1243,10
3745,8866,11
3745,1243,11
3745,8867,11
3746,48,1
3746,7726,1
3746,8868,1
3746,716,1
3746,8869,1
3746,755,6
3746,8870,6
3746,8871,7
3746,8872,7
3746,8873,7
3746,7728,8
3746,671,9
3746,8874,9
3746,7669,9
3746,3768,10
3746,8875,11
3746,3768,11
3746,8842,11
3747,7566,1
3747,5548,6
3747,8876,8
3747,7539,10
3747,8877,11
3747,8878,11
3329,8879,11
3329,7482,11
3329,3175,11
3341,8880,11
3341,3501,11
3341,8881,11
3748,7726,1
3748,7873,6
3748,7776,7
3748,8882,8
3748,3297,9
3748,7631,10
3748,7587,10
3748,8883,11
3748,7631,11
3749,824,1
3749,6086,6
3749,3610,6
3749,3720,7
3749,1243,10
3749,8884,11
3749,1243,11
3749,8867,11
3344,8885,11
3344,7310,11
3344,7615,11
3345,8886,11
3345,3175,11
3345,7482,11
3347,8887,11
3347,3768,11
3347,8842,11
3750,864,1
3750,864,6
3750,864,7
3750,7836,8
3750,3526,9
3750,3501,10
3750,8888,11
3750,3501,11
3750,8881,11
3751,628,1
3751,8889,6
3751,4679,7
3751,2421,8
3751,8890,9
3751,7746,10
3751,8891,11
3751,7746,11
3752,3454,1
3752,8892,6
3752,933,7
3752,3807,8
3752,813,9
3752,7740,10
3752,8893,11
3752,7740,11
3752,5858,11
3753,378,1
3753,217,6
3753,769,7
3753,444,8
3753,3286,9
3753,841,10
3753,8894,11
3753,841,11
3753,8844,11
3754,4670,11
3754,8895,11
3361,8896,11
3361,3302,11
3361,810,11
3755,3272,1
3755,6119,6
3755,8897,7
3755,8898,8
3755,2969,9
3755,8899,9
3755,8823,10
3755,8900,11
3755,8823,11
3755,8901,11
3756,8902,1
3756,7859,6
3756,8903,7
3756,8904,8
3756,8905,9
3756,3501,10
3756,8906,11
3756,3501,11
3756,8907,11
3756,7985,11
3362,8908,11
3362,7685,11
3365,8909,11
3365,7761,11
3368,8910,11
3368,7631,11
3757,762,1
3757,762,6
3757,8911,7
3757,781,8
3757,8912,9
3757,8913,10
3757,8914,10
3757,8915,11
3757,8914,11
3757,8913,11
3758,32,1
3758,685,7
3758,652,8
3758,7688,9
3758,936,10
3758,8916,11
3758,936,11
3758,810,11
3759,1597,1
3759,8917,6
3759,872,7
3759,8918,8
3759,7718,9
3759,3302,10
3759,8919,11
3759,3302,11
3759,8907,11
3759,7985,11
3376,8920,11
3376,7887,11
3376,7888,11
3760,7415,1
3760,8921,6
3760,8922,7
3760,686,8
3760,2373,9
3760,7192,10
3760,8923,11
3760,7192,11
3760,8844,11
3761,48,1
3761,8917,6
3761,4711,7
3761,7564,8
3761,7718,9
3761,2422,10
3761,8924,11
3761,8925,11
3761,2422,11
3761,8907,11
3761,7985,11
3762,566,1
3762,8926,7
3762,8927,8
3762,8928,9
3762,7740,10
3762,8929,11
3762,8930,11
3762,7740,11
3763,8931,1
3763,8931,6
3763,8931,7
3763,8932,8
3763,8933,9
3763,8778,11
3763,820,11
3763,8603,11
3380,8934,11
3380,936,11
3380,8881,11
3381,8935,11
3381,3704,11
3381,7828,11
3764,8936,1
3764,8937,6
3764,7873,6
3764,8938,7
3764,7532,8
3764,8939,8
3764,8890,9
3764,3464,10
3764,8940,11
3764,2907,11
3764,7736,11
3765,7566,1
3765,7566,6
3765,8941,8
3765,7539,10
3765,8942,11
3765,7539,11
3765,8943,11
1790,8944,11
1790,8945,11
1790,7482,11
3391,8946,11
3391,7887,11
3391,7888,11
3766,8947,1
3766,8947,6
3766,8947,7
3766,8948,8
3766,8949,9
3766,8950,10
3766,8951,11
3766,8950,11
3767,3533,1
3767,8952,6
3767,8953,7
3767,8954,7
3767,55,7
3767,8955,7
3767,8956,8
3767,7715,8
3767,675,9
3767,7939,10
3767,8957,11
3767,7939,11
3767,3533,11
3768,8958,1
3768,8959,6
3768,8960,7
3768,8961,9
3768,841,10
3768,8962,11
3768,841,11
3768,8844,11
3393,8963,11
3393,857,11
3393,744,11
3769,3698,1
3769,3698,6
3769,8964,7
3769,8965,8
3769,8966,9
3769,8967,10
3769,8968,11
3769,8969,11
3401,8970,11
3401,7844,11
3401,7843,11
3770,8971,1
3770,8972,6
3770,7909,6
3770,7615,7
3770,8973,7
3770,3713,8
3770,7769,9
3770,8974,10
3770,8975,11
3770,8974,11
3770,8976,11
3771,3467,1
3771,4048,6
3771,5859,7
3771,8977,8
3771,3697,9
3771,8978,10
3771,8979,11
3771,8978,11
3771,8839,11
3772,8980,1
3772,8945,6
3772,7884,7
3772,2372,8
3772,3697,9
3772,3642,10
3772,8981,11
3772,8945,11
3772,7482,11
72,8982,11
72,7982,11
72,7828,11
3773,8983,1
3773,8984,7
3773,8985,8
3773,8986,9
3773,820,10
3773,8987,11
3773,820,11
3773,8603,11
3403,8988,11
3403,906,11
3774,3382,1
3774,8989,6
3774,8990,6
3774,8781,7
3774,8991,8
3774,8992,9
3774,3302,10
3774,8993,11
3774,3302,11
3774,8844,11
1801,8994,11
1801,3657,11
1801,8995,11
1801,8996,11
3775,8997,1
3775,8997,6
3775,8997,7
3775,5831,8
3775,8998,9
3775,8997,10
3775,8999,11
3775,8997,11
3415,9000,11
3415,7887,11
3415,7888,11
3776,7566,1
3776,9001,1
3776,9002,1
3776,7566,6
3776,9003,8
3776,9004,10
3776,9005,11
3776,820,11
3776,8995,11
3776,8996,11
3416,9006,11
3416,7631,11
3413,9007,11
3413,936,11
3413,9008,11
3777,9009,1
3777,9010,6
3777,7966,7
3777,3655,8
3777,3639,9
3777,7893,10
3777,9011,11
3777,9012,11
3778,9013,1
3778,9014,6
3778,9015,6
3778,9013,7
3778,7861,8
3778,3697,9
3778,8978,10
3778,9016,11
3778,8978,11
3778,8839,11
3779,9017,1
3779,7807,6
3779,9018,7
3779,3696,8
3779,3640,9
3779,9019,10
3779,9020,11
3779,9021,11
3780,7881,1
3780,9022,6
3780,9023,7
3780,7630,7
3780,7629,7
3780,9024,8
3780,9025,9
3780,7587,10
3780,9026,11
3780,7631,11
3781,3453,1
3781,7665,6
3781,7794,6
3781,4709,7
3781,3760,8
3781,739,9
3781,936,10
3781,9027,11
3781,936,11
3781,8907,11
3781,7985,11
3782,3680,1
3782,9028,6
3782,9029,6
3782,4630,7
3782,4629,7
3782,3683,8
3782,3614,9
3782,3648,10
3782,9030,11
3782,3648,11
3782,8839,11
3425,9031,11
3425,3302,11
3425,9032,11
3783,9033,1
3783,9034,6
3783,9035,7
3783,4046,8
3783,7706,8
3783,3640,9
3783,936,10
3783,9036,11
3783,936,11
3783,9008,11
3429,9037,11
3429,7932,11
3429,7828,11
3784,1264,1
3784,9038,6
3784,9039,7
3784,9040,7
3784,9041,7
3784,9042,7
3784,8055,8
3784,9043,9
3784,3648,10
3784,9044,11
3784,8907,11
3784,7985,11
3430,9045,11
3785,9013,1
3785,9046,6
3785,9047,7
3785,7861,8
3785,9048,9
3785,8978,10
3785,9050,11
3786,9051,1
3786,9052,6
3786,9051,7
3786,9053,8
3786,7688,9
3786,3743,10
3786,9054,11
3786,3743,11
3786,9055,11
1817,9056,11
1817,9057,11
3787,9058,1
3787,1221,6
3787,4792,7
3787,9059,7
3787,9060,8
3787,7961,8
3787,9061,9
3787,8967,10
3787,9062,11
3787,8021,11
1821,9063,11
1821,9064,11
1821,3768,11
1821,9065,11
1821,9008,11
3788,7915,1
3788,9066,6
3788,7916,6
3788,8086,7
3788,7917,8
3788,7769,9
3788,7880,10
3788,9067,11
3788,9068,11
3789,7875,1
3789,7873,6
3789,577,7
3789,9069,7
3789,9070,8
3789,3894,9
3789,3657,10
3789,9071,11
3789,3657,11
3790,9072,1
3790,7926,6
3790,8014,7
3790,8015,7
3790,7927,7
3790,3320,7
3790,772,8
3790,773,9
3790,9073,10
3790,9074,11
3790,9073,11
3438,9075,11
3438,3911,11
1826,9076,11
1826,3789,11
1826,9077,11
1826,9055,11
3791,3723,1
3791,9078,6
3791,3725,7
3791,1228,7
3791,7896,8
3791,7936,9
3791,3501,10
3791,9079,11
3791,3501,11
3791,8881,11
3792,3684,1
3792,3810,6
3792,3684,7
3792,7896,8
3792,9080,8
3792,3640,9
3792,3657,10
3792,9081,11
3792,9082,11
3792,9083,11
1827,9084,11
1827,3527,11
3793,902,1
3793,9085,6
3793,8953,7
3793,9086,8
3793,905,9
3793,9087,10
3793,3704,10
3793,9088,11
3793,3704,11
3794,9089,1
3794,4991,6
3794,4992,6
3794,9090,7
3794,8101,7
3794,9091,8
3794,9092,8
3794,3834,9
3794,7893,10
3794,9093,11
3794,7893,11
3794,9094,11
3794,9095,11
3794,9096,11
3794,9097,11
3795,4720,1
3795,3795,7
3795,4051,8
3795,3862,9
3795,9098,10
3795,9099,11
3795,9100,11
3795,9101,11
3451,9102,11
3451,3501,11
3451,8881,11
3796,4691,1
3796,9103,6
3796,4691,7
3796,7929,8
3796,3767,9
3796,7939,10
3796,9104,10
3796,9105,11
3796,9104,11
3797,3785,1
3797,9106,6
3797,9107,7
3797,3792,8
3797,3793,8
3797,3788,9
3797,8011,10
3797,9108,10
3797,9109,11
3797,5049,11
3798,3693,1
3798,7298,6
3798,1286,6
3798,9110,7
3798,3703,8
3798,9111,9
3798,9112,10
3798,9113,10
3798,9114,10
3798,9110,10
3798,9115,10
3798,9116,11
3798,9114,11
3798,9110,11
3799,9117,6
3799,9112,7
3799,9110,7
3799,9112,11
3800,3953,1
3800,3953,6
3800,9118,7
3800,9119,7
3800,7902,8
3800,3760,8
3800,3566,9
3800,841,10
3800,9120,11
3800,9121,11
3801,3785,1
3801,9122,6
3801,7690,7
3801,3707,7
3801,3792,8
3801,3793,8
3801,7769,9
3801,8011,10
3801,9123,11
3801,9068,11
1836,9124,11
1836,9125,11
1836,9126,11
1836,9127,11
3802,1212,1
3802,3455,7
3802,7691,8
3802,7849,9
3802,936,10
3802,9128,10
3802,9129,11
3802,9130,11
3802,936,11
3802,9131,11
3464,9132,11
3464,1243,11
3464,8034,11
3801,9133,11
3801,3731,11
2243,9134,11
2243,7893,11
2243,9135,11
3803,8191,1
3803,9136,7
3803,9137,7
3803,9138,8
3803,3989,10
3803,9139,11
3803,3989,11
3803,9140,11
3803,9141,11
3804,1204,1
3804,3777,6
3804,9142,7
3804,9143,8
3804,3639,9
3804,3657,10
3804,9144,11
3804,9145,11
3804,9146,11
3805,8013,1
3805,8137,6
3805,8075,7
3805,3462,8
3805,7997,9
3805,9115,10
3805,8078,10
3805,9147,11
3805,8078,11
3805,8075,11
3806,3382,1
3806,8989,6
3806,9148,6
3806,9149,7
3806,9150,8
3806,7734,9
3806,3302,10
3806,9151,11
3806,3302,11
3806,7685,11
3807,6085,1
3807,9152,6
3807,9153,7
3807,9154,8
3807,4121,9
3807,7939,10
3807,9155,11
3807,9156,11
3807,9157,11
3808,4990,1
3808,9158,7
3808,9159,7
3808,4995,8
3808,4341,8
3808,3819,8
3808,4996,9
3808,3821,10
3808,9160,11
3808,3821,11
3808,9095,11
3808,9161,11
3473,9162,11
3473,3932,11
3473,8062,11
3647,9163,1
3647,5118,6
3647,9164,7
3647,3655,8
3647,9165,9
3647,9166,10
3647,9167,11
3647,9168,11
3647,9169,11
3809,2074,1
3809,9170,6
3809,2075,7
3809,2076,8
3809,8043,9
3809,9171,10
3809,9172,11
3809,9173,11
3810,1187,1
3810,999,6
3810,9174,7
3810,3807,8
3810,2514,9
3810,9175,10
3810,9176,10
3810,9177,11
3810,9175,11
3811,9178,1
3811,9179,6
3811,9179,7
3811,9180,8
3811,9181,9
3811,9182,10
3811,9183,11
3811,9182,11
3812,9184,1
3812,9185,7
3812,3931,8
3812,7891,9
3812,4035,10
3812,9186,11
3812,9187,11
3812,5049,11
3482,9188,11
3482,8078,11
3482,8075,11
3813,6085,1
3813,9189,6
3813,9190,7
3813,3841,8
3813,3814,9
3813,2422,10
3813,9191,11
3813,9112,11
3813,9110,11
3482,9192,11
3482,9193,11
3482,9194,11
3814,1263,1
3814,1282,6
3814,3829,7
3814,3830,7
3814,3832,8
3814,3833,8
3814,9195,9
3814,3911,10
3814,9196,11
3814,3911,11
3815,7872,1
3815,7872,6
3815,4745,7
3815,3931,8
3815,3894,9
3815,936,10
3815,9197,11
3815,936,11
3815,7984,11
3815,7985,11
3816,9198,11
3817,903,1
3817,7782,7
3817,3886,8
3817,7971,8
3817,2968,8
3817,3594,9
3817,7814,10
3817,9199,11
3817,7814,11
3817,9200,11
3489,9201,11
3489,3704,11
3489,7685,11
3818,1187,1
3818,8129,6
3818,9202,7
3818,3807,8
3818,2514,9
3818,9175,10
3818,9203,11
3818,9204,11
3819,9205,1
3819,9206,6
3819,9207,6
3819,5034,7
3819,9208,8
3819,963,9
3819,3843,10
3819,9209,10
3819,9210,11
3819,9209,11
3490,9211,11
3490,8078,11
3490,8075,11
3490,7531,11
3490,9212,11
3490,4547,11
3820,1237,1
3820,3781,6
3820,7955,6
3820,9213,6
3820,9214,7
3820,9215,7
3820,4046,8
3820,3842,9
3820,3704,10
3820,9216,11
3820,3704,11
3820,7685,11
3821,9217,1
3821,9218,6
3821,9219,7
3821,9220,7
3821,8246,8
3821,9221,9
3821,3849,10
3821,9222,11
3821,3849,11
3821,9223,11
3821,9224,11
3493,9225,11
3493,8078,11
3493,9226,11
3493,9227,11
3493,8075,11
3493,4547,11
3822,9228,1
3822,3796,7
3822,3565,8
3822,8180,8
3822,9229,9
3822,3843,10
3822,9230,11
3822,9146,11
3822,9231,11
3823,9146,6
3823,9232,7
3823,9233,11
3823,9234,11
3824,8074,1
3824,8095,6
3824,5119,6
3824,9235,7
3824,3869,8
3824,2514,9
3824,9236,11
3824,9237,11
3824,8074,11
1871,9238,11
1871,9239,11
3825,9240,1
3825,9241,6
3825,9242,6
3825,9243,7
3825,9244,8
3825,3760,8
3825,3640,9
3825,9245,10
3825,9246,11
3825,9247,11
3825,9248,11
3825,9008,11
1871,9249,11
1871,9250,11
3826,3921,1
3826,9251,6
3826,3921,7
3826,3923,8
3826,9252,9
3826,3925,10
3826,9253,11
3826,9254,11
3826,9255,11
1872,9256,11
1872,9257,11
1872,2078,11
3503,9258,11
3503,9259,11
3503,9226,11
3827,3953,1
3827,3953,6
3827,9174,7
3827,9260,8
3827,3760,8
3827,2969,9
