nomination_id,person_id
6538,4538
6538,4539
6538,4540
6539,4541
6539,4492
6539,4542
6540,4543
6540,4544
6540,4545
6541,663
6542,4546
6542,789
6543,454
6543,4547
6544,4548
6544,4549
6545,4550
6545,351
6546,1153
6546,689
6546,505
6546,628
6547,470
6548,4551
6548,3229
6548,3240
6549,4552
6549,4553
6549,1167
6550,3285
6551,685
6552,4554
6552,362
6553,505
6553,689
6553,628
6554,4492
6554,4555
6555,4556
6555,518
6555,3280
6555,519
6556,703
6557,1156
6557,3191
6558,1155
6558,712
6558,711
6559,4557
6559,4558
6560,715
6561,4559
6561,3232
6562,763
6563,4560
6564,727
6564,4561
6565,1158
6565,48
6565,4562
6566,729
6567,789
6568,336
6568,335
6569,4563
6569,4564
6569,4565
6570,3257
6570,48
6571,4566
6571,3195
6572,4568
6572,4569
6573,756
6574,4570
6574,4571
6575,752
6576,1161
6576,763
6577,4572
6577,791
6577,3343
6577,4573
6578,4574
6578,4575
6579,4576
6579,4492
6579,4577
6580,4578
6581,738
6582,1163
6582,791
6582,790
6583,794
6584,4514
6584,4579
6585,801
6586,1164
6586,850
6587,837
6587,4580
6587,519
6588,4581
6588,336
6588,335
6588,807
6589,4582
6589,4583
6590,1165
6590,3292
6591,4584
6591,864
6592,631
6593,4585
6593,656
6594,4492
6594,4586
6595,4587
6595,756
6596,752
6597,605
6597,833
6598,4588
6599,4589
6599,4590
6600,846
6601,4592
6601,48
6601,396
6602,850
6603,1169
6603,631
6604,4593
6604,4594
6605,864
6605,827
6606,1451
6607,1173
6607,4595
6607,4596
6608,872
6608,871
6609,4492
6609,4597
6610,4598
6610,878
6611,875
6612,881
6613,1174
6613,889
6613,519
6614,4492
6614,4608
6615,867
6615,3360
6616,3250
6616,4611
6617,656
6618,4612
6618,4613
6619,891
6619,4582
6620,4615
6621,763
6622,890
6622,4616
6622,715
6623,837
6624,4492
6624,3050
6625,1180
6625,4621
6626,2420
6626,752
6627,4622
6628,4623
6629,4624
6629,4625
6630,4626
6630,3280
6630,4627
6630,4628
6631,4629
6631,4630
6632,827
6633,4631
6633,4632
6634,4514
6634,4633
6635,893
6635,2370
6635,4634
6635,3564
6636,4635
6636,4636
6637,744
6638,4637
6639,4492
6639,4638
6640,4639
6640,3264
6640,3658
6641,4640
6641,4641
6642,4642
6643,894
6643,4643
6644,4514
6645,4644
6646,864
6647,895
6647,3295
6648,837
6649,4492
6649,4646
6650,4647
6650,4648
6650,3658
6651,896
6651,4649
6651,4650
6652,864
6653,4651
6653,4652
6654,4514
6655,3695
6656,4661
6657,898
6657,4662
6658,1265
6659,899
6659,4492
6659,4663
6660,900
6660,4664
6661,3455
6662,827
6662,4665
6663,4666
6663,3530
6664,4667
6664,4668
6665,639
6666,4669
6666,881
6667,4670
6667,4671
6667,4672
6667,4673
6668,1975
6669,4674
6669,4675
6670,2370
6671,1224
6672,3591
6673,908
6673,4676
6673,4677
6674,910
6674,4492
6675,4679
6676,4680
6676,4681
6677,4682
6677,620
6678,4683
6679,915
6679,4492
6680,4684
6680,3643
6681,3727
6682,933
6683,4685
6683,3706
6683,3578
6684,916
6684,910
6685,4686
6685,4687
6686,4688
6687,4689
6688,4690
6688,3533
6688,4691
6689,4492
6689,4692
6690,919
6690,2370
6691,4693
6691,48
6692,4694
6692,4695
6693,3695
6694,4696
6694,4697
6694,4698
6695,3645
6696,4699
6696,3240
6696,4700
6697,4701
6698,4702
6698,3170
6698,3638
6699,4703
6699,452
6700,4704
6701,4705
6701,4611
6702,1218
6703,4706
6703,3604
6703,3606
6704,4696
6704,4707
6705,3264
6706,3695
6707,58
6707,4708
6708,4709
6709,927
6709,4710
6710,928
6710,903
6710,4711
6711,4713
6711,4712
6711,4714
6712,4715
6712,4716
6713,930
6713,4629
6713,4630
6714,4717
6714,4492
6714,4718
6715,4720
6715,4721
6715,4722
6716,4723
6717,4724
6717,4725
6718,1211
6718,4726
6718,4727
6719,4514
6720,4728
6721,4731
6722,4734
6722,4679
6722,844
6723,4735
6724,4736
6725,1213
6725,3955
6726,3454
6727,942
6727,4737
6728,4743
6728,3382
6729,943
6729,4677
6730,4728
6731,4744
6732,4745
6733,4746
6733,620
6734,4514
6735,4747
6735,3643
6736,4748
6737,505
6738,946
6738,4749
6739,4696
6739,2055
6739,4750
6739,4751
6740,4752
6741,4753
6742,947
6742,4754
6743,4755
6743,3795
6744,4492
6744,4756
6745,4757
6746,4758
6746,4759
6747,4760
6748,4761
6749,949
6749,4762
6749,4763
6750,4764
6751,950
6751,4765
6752,4767
6752,4768
6752,4769
6752,2370
6753,1225
6753,4770
6753,4771
6753,4772
6754,953
6754,4773
6754,4774
6754,4775
6755,4776
6755,3796
6756,4777
6756,4778
6756,4779
6757,4780
6758,3606
6758,4781
6759,956
6759,4514
6760,1612
6760,1223
6761,3552
6761,4782
6762,958
6762,4783
6763,959
6763,4784
6763,4142
6764,4785
6764,4492
6765,966
6765,4115
6766,968
6766,2513
6766,1271
6767,4786
6768,1232
6768,1617
6769,4492
6769,4787
6770,4788
6770,4789
6771,4790
6771,4791
6771,4792
6771,4547
6772,1223
6773,970
6773,4793
6773,4794
6774,4492
6774,4756
6775,4795
6776,4796
6777,4797
6778,2914
6779,974
6779,4798
6779,4799
6780,4114
6780,1271
6781,975
6781,4155
6781,4142
6782,4800
6783,994
6784,977
6784,4492
6784,4801
6785,4802
6785,4803
6786,1210
6787,4804
6788,980
6788,4805
6789,4492
6789,4806
6790,4807
6790,4808
6791,4809
6792,1245
6792,4810
6793,1246
6793,4811
6793,4812
6793,4813
6793,4814
6793,4815
6793,4547
6794,4816
6795,4817
6796,1248
6797,4409
6798,4819
6799,4492
6799,4820
6800,4804
6801,4821
6802,4822
6802,4823
6802,4737
6803,4824
6804,4825
6804,4826
6805,4827
6805,4828
6806,4708
6807,4829
6808,4830
6809,4492
6810,4299
6810,4831
6811,4805
6812,4832
6812,4833
6813,1248
6814,4834
6814,4835
6815,4836
6816,1001
6816,4837
6816,4838
6817,4839
6817,4840
6818,4841
6819,4842
6819,4843
6820,4844
6820,4845
6821,1003
6821,4427
6822,1004
6822,4846
6822,1268
6822,3971
6823,4847
6823,4848
6823,4849
6823,4850
6823,4851
6824,4696
6824,4852
6825,4853
6825,4854
6826,4855
6827,1275
6828,4856
6829,1008
6829,4857
6829,4858
6830,4860
6831,4861
6832,4862
6833,3884
6834,1011
6834,4492
6834,4863
6835,4867
6835,4868
6835,4869
6835,4307
6835,4865
6836,4870
6837,1010
6837,4168
6838,4871
6839,1012
6839,4872
6839,4873
6840,4314
6841,4874
6842,4877
6842,4878
6843,4425
6843,4833
6844,1014
6844,4879
6844,4880
6844,4881
6845,4882
6845,4883
6845,4884
6845,4885
6845,4886
6846,4887
6846,4888
6846,1287
6846,4889
6846,4890
6847,4427
6847,4891
6848,4892
6849,1017
6849,4492
6849,4893
6850,1763
6851,4894
6851,4895
6852,4744
6853,1018
6853,4024
6854,1019
6854,4896
6854,4897
6855,4833
6855,4898
6856,3872
6857,4200
6858,4856
6859,4899
6859,4900
6860,4901
6860,4902
6861,1022
6861,4903
6862,4904
6862,4905
6862,4906
6862,4907
6862,4908
6863,4909
6863,4910
6864,1037
6864,4911
6864,4912
6865,4032
6865,1277
6866,4182
6866,3995
6866,3999
6866,4002
6867,4005
6868,1039
6868,4913
6868,4914
6869,1040
6869,4492
6869,4915
6870,993
6871,2585
6871,4171
6871,4916
6872,4407
6872,4115
6872,4917
6873,4918
6873,4547
6873,4919
6874,4920
6874,4921
6875,1042
6875,4922
6875,4923
6876,4870
6877,4425
6878,1044
6878,2610
6879,4696
6879,1729
6880,4868
6880,4869
6880,4307
6881,4924
6882,4925
6882,4926
6883,4927
6884,1050
6884,4928
6884,4929
6885,1048
6885,4930
6886,4024
6887,4931
6888,1295
6889,4933
6889,4934
6890,4903
6891,4935
6892,4936
6893,4937
6894,4938
6895,4939
6896,4940
6896,4547
6897,1053
6897,4941
6897,4942
6898,4943
6899,4492
6899,4944
6900,4945
6900,4946
6901,4828
6901,4947
6901,4948
6902,4949
6902,4407
6903,4950
6903,4951
6904,1059
6904,4952
6905,4953
6905,4005
6906,4954
6906,4955
6906,4956
6907,4957
6908,4454
6908,4833
6909,1070
6909,4959
6910,1069
6910,4115
6911,4886
6911,2613
6912,4370
6913,4960
6913,4931
6914,4514
6915,4883
6915,4884
6915,4961
6915,4885
6915,4962
6915,4963
6916,4964
6916,1073
6917,4965
6917,4966
6918,4967
6919,4968
6919,4969
6919,4970
6919,4971
6920,4972
6920,4973
6921,4833
6921,4974
6921,4975
6922,4977
6923,1301
6924,4492
6924,4978
6925,4979
6925,4980
6926,4981
6926,4389
6927,4989
6928,1105
6928,4997
6928,3984
6928,4285
6928,4998
6928,4999
6929,5000
6929,5001
6930,4174
6930,4370
6931,1107
6932,4380
6933,5002
6934,4492
6934,5003
6935,1122
6935,4114
6935,4948
6936,1124
6936,5004
6936,4970
6936,5005
6937,1125
6937,5006
6937,5007
6938,5008
6938,5009
6939,5010
6939,4847
6940,5011
6940,5014
6941,4003
6941,3995
6942,5020
6942,5021
6943,5022
6944,5027
6945,5033
6946,5037
6947,5041
6947,3999
6948,5042
6948,5043
6949,5051
6950,5057
6950,4161
6951,5061
6952,5064
6953,5069
6953,5070
6953,5071
6954,5073
6954,5072
6955,5021
6956,5082
6957,3995
6958,5087
6959,4161
6960,5094
6960,5093
6961,5099
6961,5098
6962,5104
6962,3999
6963,5106
6963,5105
6964,5108
6965,4003
6966,5114
6967,4105
6968,5036
6968,5037
6969,5122
6970,5129
6971,5027
6971,5028
6972,5051
6973,5134
6974,5136
6974,5135
6975,5142
6975,5141
6976,5146
6977,5148
6978,5153
6979,5073
6980,5155
6981,5161
6982,5166
6983,5099
6983,5120
6984,5027
6984,5171
6984,5170
6985,5174
6985,5175
6985,5180
6986,5187
6986,5183
6987,5021
6987,5078
6988,5105
6988,5038
6989,5158
6989,5188
6989,5189
6990,5028
6990,3996
6991,5122
6991,5196
6992,5197
6992,5198
6993,4003
6993,4244
6994,5202
6994,4059
6994,5203
6995,5207
6996,5211
6996,5212
6997,5216
6997,5198
6998,5219
6998,5106
6998,5166
6998,5029
6999,5158
6999,5157
7000,5036
7000,5037
7000,5220
7001,5225
7001,5230
7002,5231
7002,5078
7003,4002
7003,5017
7004,5238
7004,5242
7005,5123
7005,5250
7006,5251
7007,5256
7007,5260
7007,5257
7008,5261
7008,5262
7008,5263
7008,5264
7008,5265
7008,5266
7009,4161
7009,5267
7010,4105
7010,5270
7010,5271
7010,4047
7011,5272
7011,5273
7012,5166
7012,5029
7013,4333
7013,4244
7014,5028
7014,3996
7014,4211
7015,5280
7016,5283
7017,5158
7017,5157
7018,5290
7019,5291
7019,5292
7020,5294
7020,5299
7021,5300
7022,5122
7022,5196
7023,5305
7023,5221
7023,5106
7023,5306
7023,5029
7024,5321
7024,5322
7024,5307
7024,5323
7025,5324
7026,5331
7026,5265
7026,5266
7027,5120
7027,5335
7027,5220
7028,5339
7028,1296
7028,5340
7028,5341
7029,5342
7029,5348
7029,5349
7029,5350
7030,5351
7031,5105
7032,5358
7033,5365
7033,5021
7033,5078
7034,5366
7035,5374
7035,5375
7036,5376
7037,4966
7037,5265
7037,5266
7037,5383
7038,5384
7038,5385
7039,5386
7040,5391
7041,5070
7042,5027
7042,5402
7043,5010
7043,4847
7044,5011
7044,5014
7045,4003
7045,3995
7046,5020
7046,5021
7047,5022
7048,5027
7049,5033
7050,5037
7051,5041
7051,3999
7052,5042
7052,5043
7053,5051
7054,5057
7054,4161
7055,5061
7056,5064
7057,5069
7057,5070
7057,5071
7058,5073
7058,5072
7059,5021
7060,5082
7061,3995
7062,5087
7063,4161
7064,5094
7064,5093
7065,5099
7065,5098
7066,5104
7066,3999
7067,5106
7067,5105
7068,5108
7069,4003
7070,5114
7071,4105
7072,5036
7072,5037
7073,5122
7074,5129
7075,5027
7075,5028
7076,5051
7077,5134
7078,5136
7078,5135
7079,5142
7079,5141
7080,5146
7081,5148
7082,5153
7083,5073
7084,5155
7085,5161
7086,5166
7087,5099
7087,5120
7088,5027
7088,5171
7088,5170
7089,5174
7089,5175
7089,5180
7090,5187
7090,5183
7091,5021
7091,5078
7092,5105
7092,5038
7093,5158
7093,5188
7093,5189
7094,5028
7094,3996
7095,5122
7095,5196
7096,5197
7096,5198
7097,4003
7097,4244
7098,5202
7098,4059
7098,5203
7099,5207
7100,5211
7100,5212
7101,5216
7101,5198
7102,5219
7102,5106
7102,5166
7102,5029
7103,5158
7103,5157
7104,5036
7104,5037
7104,5220
7105,5225
7105,5230
7106,5231
7106,5078
7107,4002
7107,5017
7108,5238
7108,5242
7109,5123
7109,5250
7110,5251
7111,5256
7111,5260
7111,5257
7112,5261
7112,5262
7112,5263
7112,5264
7112,5265
7112,5266
7113,4161
7113,5267
7114,4105
7114,5270
7114,5271
7114,4047
7115,5272
7115,5273
7116,5166
7116,5029
7117,4333
7117,4244
7118,5028
7118,3996
7118,4211
7119,5280
7120,5283
7121,5158
7121,5157
7122,5290
7123,5291
7123,5292
7124,5294
7124,5299
7125,5300
7126,5122
7126,5196
7127,5305
7127,5221
7127,5106
7127,5306
7127,5029
7128,5321
7128,5322
7128,5307
7128,5323
7129,5324
7130,5331
7130,5265
7130,5266
7131,5120
7131,5335
7131,5220
7132,5339
7132,1296
7132,5340
7132,5341
7133,5342
7133,5348
7133,5349
7133,5350
7134,5351
7135,5105
7136,5358
7137,5365
7137,5021
7137,5078
7138,5366
7139,5374
7139,5375
7140,5376
7141,4966
7141,5265
7141,5266
7141,5383
7142,5384
7142,5385
7143,5386
7144,5391
7145,5070
7146,5027
7146,5402
7147,5010
7147,4847
7148,5011
7148,5014
7149,4003
7149,3995
7150,5020
7150,5021
7151,5022
7152,5027
7153,5033
7154,5037
7155,5041
7155,3999
7156,5042
7156,5043
7157,5051
7158,5057
7158,4161
7159,5061
7160,5064
7161,5069
7161,5070
7161,5071
7162,5073
7162,5072
7163,5021
7164,5082
7165,3995
7166,5087
7167,4161
7168,5094
7168,5093
7169,5099
7169,5098
7170,5104
7170,3999
7171,5106
7171,5105
7172,5108
7173,4003
7174,5114
7175,4105
7176,5036
7176,5037
7177,5122
7178,5129
7179,5027
7179,5028
7180,5051
7181,5134
7182,5136
7182,5135
7183,5142
7183,5141
7184,5146
7185,5148
7186,5153
7187,5073
7188,5155
7189,5161
7190,5166
7191,5099
7191,5120
7192,5027
7192,5171
7192,5170
7193,5174
7193,5175
7193,5180
7194,5187
7194,5183
7195,5021
7195,5078
7196,5105
7196,5038
7197,5158
7197,5188
7197,5189
7198,5028
7198,3996
7199,5122
7199,5196
7200,5197
7200,5198
7201,4003
7201,4244
7202,5202
7202,4059
7202,5203
7203,5207
7204,5211
7204,5212
7205,5216
7205,5198
7206,5219
7206,5106
7206,5166
7206,5029
7207,5158
7207,5157
7208,5036
7208,5037
7208,5220
7209,5225
7209,5230
7210,5231
7210,5078
7211,4002
7211,5017
7212,5238
7212,5242
7213,5123
7213,5250
7214,5251
7215,5256
7215,5260
7215,5257
7216,5261
7216,5262
7216,5263
7216,5264
7216,5265
7216,5266
7217,4161
7217,5267
7218,4105
7218,5270
7218,5271
7218,4047
7219,5272
7219,5273
7220,5166
7220,5029
7221,4333
7221,4244
7222,5028
7222,3996
7222,4211
7223,5280
7224,5283
7225,5158
7225,5157
7226,5290
7227,5291
7227,5292
7228,5294
7228,5299
7229,5300
7230,5122
7230,5196
7231,5305
7231,5221
7231,5106
7231,5306
7231,5029
7232,5321
7232,5322
7232,5307
7232,5323
7233,5324
7234,5331
7234,5265
7234,5266
7235,5120
7235,5335
7235,5220
7236,5339
7236,1296
7236,5340
7236,5341
7237,5342
7237,5348
7237,5349
7237,5350
7238,5351
7239,5105
7240,5358
7241,5365
7241,5021
7241,5078
7242,5366
7243,5374
7243,5375
7244,5376
7245,4966
7245,5265
7245,5266
7245,5383
7246,5384
7246,5385
7247,5386
7248,5391
7249,5070
7250,5027
7250,5402
7251,5010
7251,4847
7252,5011
7252,5014
7253,4003
7253,3995
7254,5020
7254,5021
7255,5022
7256,5027
7257,5033
7258,5037
7259,5041
7259,3999
7260,5042
7260,5043
7261,5051
7262,5057
7262,4161
7263,5061
7264,5064
7265,5069
7265,5070
7265,5071
7266,5073
7266,5072
7267,5021
7268,5082
7269,3995
7270,5087
7271,4161
7272,5094
7272,5093
7273,5099
7273,5098
7274,5104
7274,3999
7275,5106
7275,5105
7276,5108
7277,4003
7278,5114
7279,4105
7280,5036
7280,5037
7281,5122
7282,5129
7283,5027
7283,5028
7284,5051
7285,5134
7286,5136
7286,5135
7287,5142
7287,5141
7288,5146
7289,5148
7290,5153
7291,5073
7292,5155
7293,5161
7294,5166
7295,5099
7295,5120
7296,5027
7296,5171
7296,5170
7297,5174
7297,5175
7297,5180
7298,5187
7298,5183
7299,5021
7299,5078
7300,5105
7300,5038
7301,5158
7301,5188
7301,5189
7302,5028
7302,3996
7303,5122
7303,5196
7304,5197
7304,5198
7305,4003
7305,4244
7306,5202
7306,4059
7306,5203
7307,5207
7308,5211
7308,5212
7309,5216
7309,5198
7310,5219
7310,5106
7310,5166
7310,5029
7311,5158
7311,5157
7312,5036
7312,5037
7312,5220
7313,5225
7313,5230
7314,5231
7314,5078
7315,4002
7315,5017
7316,5238
7316,5242
7317,5123
7317,5250
7318,5251
7319,5256
7319,5260
7319,5257
7320,5261
7320,5262
7320,5263
7320,5264
7320,5265
7320,5266
7321,4161
7321,5267
7322,4105
7322,5270
7322,5271
7322,4047
7323,5272
7323,5273
7324,5166
7324,5029
7325,4333
7325,4244
7326,5028
7326,3996
7326,4211
7327,5280
7328,5283
7329,5158
7329,5157
7330,5290
7331,5291
7331,5292
7332,5294
7332,5299
7333,5300
7334,5122
7334,5196
7335,5305
7335,5221
7335,5106
7335,5306
7335,5029
7336,5321
7336,5322
7336,5307
7336,5323
7337,5324
7338,5331
7338,5265
7338,5266
7339,5120
7339,5335
7339,5220
7340,5339
7340,1296
7340,5340
7340,5341
7341,5342
7341,5348
7341,5349
7341,5350
7342,5351
7343,5105
7344,5358
7345,5365
7345,5021
7345,5078
7346,5366
7347,5374
7347,5375
7348,5376
7349,4966
7349,5265
7349,5266
7349,5383
7350,5384
7350,5385
7351,5386
7352,5391
7353,5070
7354,5027
7354,5402
7355,5010
7355,4847
7356,5011
7356,5014
7357,4003
7357,3995
7358,5020
7358,5021
7359,5022
7360,5027
7361,5033
7362,5037
7363,5041
7363,3999
7364,5042
7364,5043
7365,5051
7366,5057
7366,4161
7367,5061
7368,5064
7369,5069
7369,5070
7369,5071
7370,5073
7370,5072
7371,5021
7372,5082
7373,3995
7374,5087
7375,4161
7376,5094
7376,5093
7377,5099
7377,5098
7378,5104
7378,3999
7379,5106
7379,5105
7380,5108
7381,4003
7382,5114
7383,4105
7384,5036
7384,5037
7385,5122
7386,5129
7387,5027
7387,5028
7388,5051
7389,5134
7390,5136
7390,5135
7391,5142
7391,5141
7392,5146
7393,5148
7394,5153
7395,5073
7396,5155
7397,5161
7398,5166
7399,5099
7399,5120
7400,5027
7400,5171
7400,5170
7401,5174
7401,5175
7401,5180
7402,5187
7402,5183
7403,5021
7403,5078
7404,5105
7404,5038
7405,5158
7405,5188
7405,5189
7406,5028
7406,3996
7407,5122
7407,5196
7408,5197
7408,5198
7409,4003
7409,4244
7410,5202
7410,4059
7410,5203
7411,5207
7412,5211
7412,5212
7413,5216
7413,5198
7414,5219
7414,5106
7414,5166
7414,5029
7415,5158
7415,5157
7416,5036
7416,5037
7416,5220
7417,5225
7417,5230
7418,5231
7418,5078
7419,4002
7419,5017
7420,5238
7420,5242
7421,5123
7421,5250
7422,5251
7423,5256
7423,5260
7423,5257
7424,5261
7424,5262
7424,5263
7424,5264
7424,5265
7424,5266
7425,4161
7425,5267
7426,4105
7426,5270
7426,5271
7426,4047
7427,5272
7427,5273
7428,5166
7428,5029
7429,4333
7429,4244
7430,5028
7430,3996
7430,4211
7431,5280
7432,5283
7433,5158
7433,5157
7434,5290
7435,5291
7435,5292
7436,5294
7436,5299
7437,5300
7438,5122
7438,5196
7439,5305
7439,5221
7439,5106
7439,5306
7439,5029
7440,5321
7440,5322
7440,5307
7440,5323
7441,5324
7442,5331
7442,5265
7442,5266
7443,5120
7443,5335
7443,5220
7444,5339
7444,1296
7444,5340
7444,5341
7445,5342
7445,5348
7445,5349
7445,5350
7446,5351
7447,5105
7448,5358
7449,5365
7449,5021
7449,5078
7450,5366
7451,5374
7451,5375
7452,5376
7453,4966
7453,5265
7453,5266
7453,5383
7454,5384
7454,5385
7455,5386
7456,5391
7457,5070
7458,5027
7458,5402
7459,3227
7460,5404
7461,3227
7462,5405
7463,4982
7464,5405
7465,5406
7466,5407
7467,5408
7468,5409
7469,5410
7470,5411
7471,5412
7472,3240
7473,5409
7474,5404
7475,5413
7476,5414
7477,5404
7478,5409
7479,5415
7480,5416
7481,5408
7482,5417
7483,5409
7484,5408
7485,5412
7486,5418
7487,3385
7488,5419
7489,5410
7490,5415
7491,5416
7492,3385
7493,5420
7494,5411
7495,5421
7496,5422
7497,4632
7498,5423
7499,5408
7500,5424
7501,5415
7502,5408
7503,5425
7504,5415
7505,5423
7506,5411
7507,3227
7508,5426
7509,5427
7510,5404
7511,5411
7512,3663
7512,5428
7513,5423
7514,5426
7515,5411
7516,5408
7517,3502
7518,5408
7520,5425
7521,5416
7522,5429
7523,5430
7524,5416
7525,5404
7526,5411
7527,5431
7528,5432
7530,5408
7531,5404
7533,5433
7534,5416
7535,5434
7536,5404
7537,3589
7538,5435
7539,5410
7540,5436
7541,5415
7542,3227
7543,5411
7544,5426
7545,5427
7546,5434
7547,3604
7548,5434
7549,5427
7550,5430
7551,5426
7552,3374
7553,5427
7554,5410
7555,5409
7556,5418
7557,5408
7558,5432
7559,5425
7560,5404
7561,5437
7562,4982
7563,5421
7564,5425
7565,5411
7566,5408
7567,5438
7568,5410
7569,5439
7570,5425
7571,5408
7572,5440
7573,5423
7574,5427
7575,5408
7576,5430
7577,5441
7578,5409
7579,5432
7580,5408
7581,5434
7582,5442
7583,5425
7584,5430
7585,5404
7586,5408
7587,5443
7588,5432
7589,5411
7590,5404
7591,5430
7592,5432
7593,5435
7594,5425
7595,5411
7596,5408
7597,5444
7599,5404
7600,5426
7601,5434
7602,3385
7603,5415
7604,5404
7605,5432
7606,5445
7607,5446
7608,5427
7609,5415
7610,5430
7611,5434
7612,3850
7613,5409
7614,5432
7615,5404
7616,5416
7617,5447
7618,5448
7619,5404
7620,5449
7622,5450
7623,5404
7624,5430
7625,5408
7626,5414
7627,5451
7628,5452
7629,5436
7630,5413
7631,5430
7632,5453
7633,5410
7634,5449
7635,5420
7636,5454
7637,5455
7638,5410
7639,5456
7640,5409
7641,5408
7642,5408
7643,5457
7645,5426
7646,5456
7647,5404
7648,5458
7649,5459
7650,5460
7651,5461
7652,5430
7653,5462
7654,5463
7655,5464
7656,5465
7657,5466
7658,5467
7659,5465
7660,5436
7661,5468
7662,5469
7663,5426
7665,5470
7665,5419
7666,5408
7667,5471
7668,5472
7669,5414
7670,5458
7671,5410
7672,5473
7673,5474
7674,5424
7675,5430
7676,5458
7677,1657
7678,5424
7679,5475
7680,5430
7681,5437
7682,4109
7683,5404
7684,5476
7685,5477
7686,5426
7687,1270
7688,5415
7689,5478
7690,5436
7691,5404
7692,5479
7693,5404
7694,5480
7695,5413
7696,5437
7697,5481
7698,5421
7699,5456
7700,5482
7701,5483
7702,4129
7703,5426
7704,5411
7705,5418
7706,5484
7707,5485
7708,5426
7709,5404
7710,5474
7711,5486
7712,5487
7713,5408
7714,5410
7714,5488
7714,5461
7715,5489
7716,5474
7717,5490
7718,5420
7720,5421
7721,5449
7722,5491
7723,5427
7724,5492
7726,5493
7727,5494
7728,5474
7729,5404
7730,5461
7731,5427
7732,5495
7733,5427
7734,5496
7735,5404
7736,5474
7737,5497
7738,5415
7739,5423
7740,5410
7741,5498
7742,4267
7743,5436
7744,5427
7745,5425
7746,5410
7747,5448
7748,5480
7749,5415
7750,5420
7751,5449
7752,5499
7753,5483
7754,5420
7755,5500
7756,5489
7757,5425
7758,5458
7759,5501
7760,5502
7760,5503
7761,5437
7762,5504
7763,5505
7764,5506
7765,5507
7766,5420
7767,4267
7768,5420
7769,5426
7770,5508
7771,5461
7772,5509
7773,5510
7774,5458
7775,5432
7776,5433
7776,5412
7776,5488
7777,5421
7778,5510
7779,5425
7780,5474
7781,5411
7782,1067
7783,5425
7784,5511
7785,5410
7786,5430
7787,5512
7788,5462
7789,5513
7790,5514
7791,5515
7791,5488
7791,5516
7791,5483
7792,4972
7793,5420
7794,5408
7795,5517
7796,5414
7797,4979
7798,5415
7799,5410
7799,5483
7800,5425
7801,5518
7802,5477
7803,5519
7804,5520
7805,5430
7806,5474
7807,5521
7808,5415
7808,5488
7809,5522
7810,5420
7811,5474
7813,5523
7813,5526
7814,5534
7815,8
7815,5537
7816,5538
7817,5540
7818,5541
7819,5548
7820,5550
7822,5551
7824,5554
7825,5560
7826,5561
7827,5562
7828,5554
7829,5554
7830,5548
7831,5567
7832,5572
7833,5560
7834,5573
7836,5574
7837,5560
7838,5579
7839,5582
7840,5585
7841,5589
7842,5590
7842,5591
7843,5574
7844,5598
7844,5599
7845,5574
7846,5601
7846,5600
7847,5608
7848,5609
7849,5612
7850,3259
7852,5623
7853,5624
7854,5625
7855,5631
7856,5633
7857,5636
7858,481
7859,5641
7860,5548
7861,5658
7862,5660
7863,5548
7864,5665
7865,5670
7867,5683
7868,5684
7869,5688
7870,5689
7871,5693
7872,5697
7873,5564
7877,5710
7878,5713
7879,5714
7880,5715
7881,5717
7882,5726
7883,5684
7884,5731
7885,5739
7887,5743
7888,5683
7889,5749
7890,5750
7891,5754
7892,5758
7893,5762
7895,5769
7896,5743
7897,5775
7898,5779
7899,5781
7901,5794
7902,5795
7903,5797
7904,5799
7905,5802
7906,5749
7908,5810
7909,5813
7910,5817
7913,5824
7914,5828
7915,5837
7916,5838
7918,5845
7919,5851
7920,5852
7921,5855
7922,3569
7923,5861
7924,5862
7925,5630
7926,5875
7927,5876
7927,5877
7928,5754
7929,5882
7929,5881
7930,5885
7930,5886
7932,5893
7934,5901
7935,5788
7937,5913
7937,5915
7938,5916
7938,5917
7939,5908
7940,5921
7941,5928
7941,5924
7942,5929
7943,3812
7944,5937
7945,5838
7946,49
7947,5945
7948,5952
7948,5953
7949,5954
7950,5959
7951,5784
7952,5967
7953,5971
7953,5972
7954,5976
7955,5980
7957,5989
7958,3323
7959,5995
7960,5997
7961,6005
7961,6006
7962,6007
7963,6012
7964,6014
7965,6019
7966,3904
7967,6028
7968,6029
7969,6032
7971,5717
7972,6039
7972,6042
7973,6051
7973,6052
7974,6053
7975,6059
7976,6061
7976,6066
7977,6067
7978,6071
7979,6077
7979,6076
7980,6079
7981,6084
7982,6085
7983,6088
7984,6091
7984,6090
7985,6095
7985,6096
7986,5985
7987,6105
7988,6109
7989,6113
7989,6112
7990,6119
7991,6121
7992,6128
7992,6123
7993,6129
7993,6130
7994,6135
7995,6053
7996,6139
7997,6141
7998,6145
8000,6152
8002,6159
8003,6163
8004,6174
8005,6175
8006,6180
8006,6179
8007,5875
8008,6181
8009,6184
8011,6190
8011,6189
8013,6105
8013,6196
8014,6201
8014,6204
8015,6209
8016,4808
8019,6219
8020,6224
8021,6228
8022,6230
8022,6231
8023,6232
8023,6132
8024,6205
8024,6209
8025,6235
8025,6237
8026,6238
8027,6241
8027,6242
8028,6243
8028,6247
8029,6249
8030,6252
8031,6255
8031,6256
8032,6263
8033,6237
8033,6235
8034,6266
8034,6265
8035,6268
8035,6267
8036,6271
8036,6272
8037,6274
8037,6273
8038,6278
8039,6107
8040,6109
